stationid,county,smcshed,latitude,longitude,stationcode,sampledate,projectcode,eventcode,protocolcode,agencycode,samplecomments,locationcode,geometryshape,collectiontime,collectionmethodcode,sampletypecode,replicate,collectiondevicename,sievesize,collectiondepth,unitcollectiondepth,sampleid,benthiccollectioncomments,grabsize,unitgrabsize,replicatename,replicatecollectiondate,numberjars,benthiccollectiondetailcomments,agencycode_labeffort,personnelcode_labeffort,percentsamplecounted,totalgrids,gridsanalyzed,gridsvolumeanalyzed,targetorganismcount,actualorganismcount,extraorganismcount,qcorganismcount,discardedorganismcount,effortqacode,benthiclabeffortcomments,finalid,lifestagecode,baresult,result,unitname,resqualcode,qacode,compliancecode,batchverificationcode,taxonomicqualifier,excludedtaxa,personnelcode_result,labsampleid,enterdate,benthicresultcomments,distinctcode,record_origin,origin_lastupdatedate,record_publish
SMC01278,Los Angeles,San Gabriel,33.82099000,-118.06645000,SMC01278,2016-06-23,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:55:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGLR01278,,58.30000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,308.00000000,,,,None,,Palmellopsis gelatinosa,NR,,4055922,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P7002,2016-09-22,28 undetermined Chlorophyte coccoid (180 total cells) included in Palmellopsis gelatinosa (sporulation ?),1.00000000,SMC,2016-01-23,true
SMC01278,Los Angeles,San Gabriel,33.82099000,-118.06645000,SMC01278,2016-06-23,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:55:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGLR01278,,58.30000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,308.00000000,,,,None,,Pediastrum integrum,NR,,30851517,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P7002,2016-09-22,,1.00000000,SMC,2016-01-23,true
SMC01278,Los Angeles,San Gabriel,33.82099000,-118.06645000,SMC01278,2016-06-23,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:55:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGLR01278,,58.30000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,308.00000000,,,,None,,Pleurocapsa minor,NR,,18881216,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P7002,2016-09-22,,1.00000000,SMC,2016-01-23,true
SMC01278,Los Angeles,San Gabriel,33.82099000,-118.06645000,SMC01278,2016-06-23,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:55:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGLR01278,,58.30000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,308.00000000,,,,None,,Pseudanabaena mucicola,NR,,23747,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P7002,2016-09-22,,1.00000000,SMC,2016-01-23,true
SMC01278,Los Angeles,San Gabriel,33.82099000,-118.06645000,SMC01278,2016-06-23,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:55:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGLR01278,,58.30000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,308.00000000,,,,None,,Scenedesmus,NR,,657597,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P7002,2016-09-22,,0E-8,SMC,2016-01-23,true
SMC01278,Los Angeles,San Gabriel,33.82099000,-118.06645000,SMC01278,2016-06-23,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:55:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGLR01278,,58.30000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,308.00000000,,,,None,,Scenedesmus abundans,NR,,1253986,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P7002,2016-09-22,,1.00000000,SMC,2016-01-23,true
SMC01278,Los Angeles,San Gabriel,33.82099000,-118.06645000,SMC01278,2016-06-23,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:55:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGLR01278,,58.30000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,308.00000000,,,,None,,Scenedesmus dimorphus,NR,,142611,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P7002,2016-09-22,,1.00000000,SMC,2016-01-23,true
SMC01278,Los Angeles,San Gabriel,33.82099000,-118.06645000,SMC01278,2016-06-23,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:55:00,,Qualitative,1.00000000,Individual Collection by hand,None,,,SGLR01278,,58.30000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,,,,,,None,,Cladophora glomerata,NR,,,Count,P,None,,,None,NA,Ana Burliga,ABCA16P7002,2016-09-20,,1.00000000,SMC,2016-01-23,true
SMC01278,Los Angeles,San Gabriel,33.82099000,-118.06645000,SMC01278,2016-06-23,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:55:00,,Qualitative,1.00000000,Individual Collection by hand,None,,,SGLR01278,,58.30000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,,,,,,None,,Oedogonium sp 1,NR,,,Count,P,None,,,None,NA,Ana Burliga,ABCA16P7002,2016-09-20,http://dbmuseblade.colorado.edu/DiatomTwo/sbsac_site/species.php?g=Oedogonium&s=sp1,1.00000000,SMC,2016-01-23,true
SMC01278,Los Angeles,San Gabriel,33.82099000,-118.06645000,SMC01278,2016-06-23,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:55:00,,Qualitative,1.00000000,Individual Collection by hand,None,,,SGLR01278,,58.30000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,,,,,,None,,Oedogonium sp 3,NR,,,Count,P,None,,,None,NA,Ana Burliga,ABCA16P7002,2016-09-20,http://dbmuseblade.colorado.edu/DiatomTwo/sbsac_site/species.php?g=Oedogonium&s=sp3,1.00000000,SMC,2016-01-23,true
SMC01278,Los Angeles,San Gabriel,33.82099000,-118.06645000,SMC01278,2016-06-23,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:55:00,,Qualitative,1.00000000,Individual Collection by hand,None,,,SGLR01278,,58.30000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,,,,,,None,,Ulva flexuosa,NR,,,Count,P,None,,,None,NA,Ana Burliga,ABCA16P7002,2016-09-20,,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Apatococcus sp 1,NR,,58027,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,http://dbmuseblade.colorado.edu/DiatomTwo/sbsac_site/species.php?g=Apatococcus&s=sp1,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Aphanocapsa,NR,,761432,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,A. cf incerta/holsatica,0E-8,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Chamaesiphon,NR,,12783,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,many exospores,0E-8,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Chantransia sp 1,NR,,1969744,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,http://dbmuseblade.colorado.edu/DiatomTwo/sbsac_site/species.php?g=Chantransia&s=sp1,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Characiopsis,NR,,63,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,,0E-8,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Chlorophyta 1,NR,,12866,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,Dropbox:harmonization workshop December 2014:Unknown above GENUS Posted online,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Chroococcidiopsis sp 1,NR,,4236,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,http://dbmuseblade.colorado.edu/DiatomTwo/sbsac_site/species.php?g=Chroococcidiopsis&s=sp1,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Chroococcus,NR,,2370,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,,0E-8,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Chroococcus turgidus,NR,,6909,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Cryptomonas,NR,,3310,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,,0E-8,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Gloeocapsopsis cyanea,NR,,3850,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,measurement of cells,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Gongrosira,NR,,506954,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,,0E-8,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Heteroleibleinia kossinskajae,NR,,19464,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Leptolyngbya,NR,,577137,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,L. cf nostocorum,0E-8,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Lyngbya,NR,,12207579,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,,0E-8,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Mougeotia sp 2,NR,,4163066,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,http://dbmuseblade.colorado.edu/DiatomTwo/sbsac_site/species.php?g=Mougeotia&s=sp2,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Pediastrum boryanum,NR,,12892108,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Peridiniaceae 4,NR,,7971,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,Peridiniaceae 4 - Dropbox:harmonization workshop December 2014:Unknown above GENUS Posted online,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Phormidium incrustatum,NR,,2320572,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Phormidium retzii,NR,,803910,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Scenedesmus,NR,,58420,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,,0E-8,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Scenedesmus abundans,NR,,30881,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Tychonema sp 4,NR,,351085,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,http://dbmuseblade.colorado.edu/DiatomTwo/sbsac_site/species.php?g=Tychonema&s=sp4,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Microalgae,1.00000000,RubDelim & PVCDelim,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,300.00000000,311.00000000,,,,None,,Tychonema sp 5,NR,,2655969,um3/cm2,=,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-30,http://dbmuseblade.colorado.edu/DiatomTwo/sbsac_site/species.php?g=Tychonema&s=sp5,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Qualitative,1.00000000,Individual Collection by hand,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,,,,,,None,,Cladophora glomerata,NR,,,Count,P,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-29,,1.00000000,SMC,2016-01-23,true
405PS0036,Los Angeles,San Gabriel,34.24118000,-117.93426000,405PS0036,2016-07-11,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:15:00,,Qualitative,1.00000000,Individual Collection by hand,None,,,SGUR0036,,87.50000000,cm2,,,,,"Rhithron Associates, Inc.",Ana Burliga,,,,,,,,,,None,,Oedogonium sp 13,NR,,,Count,P,None,,,None,NA,Ana Burliga,ABCA16P8001,2016-09-29,http://dbmuseblade.colorado.edu/DiatomTwo/sbsac_site/species.php?g=Oedogonium&s=sp13,1.00000000,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:50:00,,Integrated,1.00000000,RubDelim & PVCDelim,None,,,SGUR0280,,138.60000000,cm2,,,,,Rhithron,"Vander Meer, D.",,,,,600.00000000,602.00000000,,,,None,,Achnanthidium deflexum,NR,2.00000000,,Count,=,None,,,None,NA,"Vander Meer, D.",ABCA16P6001,2016-09-01,,1.00000000,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:50:00,,Integrated,1.00000000,RubDelim & PVCDelim,None,,,SGUR0280,,138.60000000,cm2,,,,,Rhithron,"Vander Meer, D.",,,,,600.00000000,602.00000000,,,,None,,Achnanthidium minutissimum,NR,452.00000000,,Count,=,None,,,None,NA,"Vander Meer, D.",ABCA16P6001,2016-09-01,,1.00000000,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:50:00,,Integrated,1.00000000,RubDelim & PVCDelim,None,,,SGUR0280,,138.60000000,cm2,,,,,Rhithron,"Vander Meer, D.",,,,,600.00000000,602.00000000,,,,None,,Achnanthidium minutissimum var affinis,NR,1.00000000,,Count,=,None,,,None,NA,"Vander Meer, D.",ABCA16P6001,2016-09-01,,1.00000000,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:50:00,,Integrated,1.00000000,RubDelim & PVCDelim,None,,,SGUR0280,,138.60000000,cm2,,,,,Rhithron,"Vander Meer, D.",,,,,600.00000000,602.00000000,,,,None,,Achnanthidium minutissimum var gracillima,NR,2.00000000,,Count,=,None,,,None,NA,"Vander Meer, D.",ABCA16P6001,2016-09-01,,1.00000000,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:50:00,,Integrated,1.00000000,RubDelim & PVCDelim,None,,,SGUR0280,,138.60000000,cm2,,,,,Rhithron,"Vander Meer, D.",,,,,600.00000000,602.00000000,,,,None,,Adlafia minuscula,NR,1.00000000,,Count,=,None,,,None,NA,"Vander Meer, D.",ABCA16P6001,2016-09-01,,1.00000000,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:50:00,,Integrated,1.00000000,RubDelim & PVCDelim,None,,,SGUR0280,,138.60000000,cm2,,,,,Rhithron,"Vander Meer, D.",,,,,600.00000000,602.00000000,,,,None,,Amphora copulata,NR,1.00000000,,Count,=,None,,,None,NA,"Vander Meer, D.",ABCA16P6001,2016-09-01,,1.00000000,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:50:00,,Integrated,1.00000000,RubDelim & PVCDelim,None,,,SGUR0280,,138.60000000,cm2,,,,,Rhithron,"Vander Meer, D.",,,,,600.00000000,602.00000000,,,,None,,Caloneis bacillum,NR,4.00000000,,Count,=,None,,,None,NA,"Vander Meer, D.",ABCA16P6001,2016-09-01,,1.00000000,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:50:00,,Integrated,1.00000000,RubDelim & PVCDelim,None,,,SGUR0280,,138.60000000,cm2,,,,,Rhithron,"Vander Meer, D.",,,,,600.00000000,602.00000000,,,,None,,Cocconeis placentula,NR,5.00000000,,Count,=,None,,,None,NA,"Vander Meer, D.",ABCA16P6001,2016-09-01,,1.00000000,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:50:00,,Integrated,1.00000000,RubDelim & PVCDelim,None,,,SGUR0280,,138.60000000,cm2,,,,,Rhithron,"Vander Meer, D.",,,,,600.00000000,602.00000000,,,,None,,Craticula accomoda,NR,1.00000000,,Count,=,None,,,None,NA,"Vander Meer, D.",ABCA16P6001,2016-09-01,,1.00000000,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:50:00,,Integrated,1.00000000,RubDelim & PVCDelim,None,,,SGUR0280,,138.60000000,cm2,,,,,Rhithron,"Vander Meer, D.",,,,,600.00000000,602.00000000,,,,None,,Cymbella,NR,2.00000000,,Count,=,None,,,None,NA,"Vander Meer, D.",ABCA16P6001,2016-09-01,,0E-8,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:50:00,,Integrated,1.00000000,RubDelim & PVCDelim,None,,,SGUR0280,,138.60000000,cm2,,,,,Rhithron,"Vander Meer, D.",,,,,600.00000000,602.00000000,,,,None,,Cymbella affinis,NR,2.00000000,,Count,=,None,,,None,NA,"Vander Meer, D.",ABCA16P6001,2016-09-01,,1.00000000,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:50:00,,Integrated,1.00000000,RubDelim & PVCDelim,None,,,SGUR0280,,138.60000000,cm2,,,,,Rhithron,"Vander Meer, D.",,,,,600.00000000,602.00000000,,,,None,,Cymbopleura amphicephala,NR,2.00000000,,Count,=,None,,,None,NA,"Vander Meer, D.",ABCA16P6001,2016-09-01,,1.00000000,SMC,2016-01-23,true
405CE0280,Los Angeles,San Gabriel,34.23041000,-117.74981000,405CE0280,2016-06-09,SMC_SGRRMP_2016,,,ABCL,,,,1899-12-30 09:50:00,,Integrated,1.00000000,RubDelim & PVCDelim,None,,,SGUR0280,,138.60000000,cm2,,,,,Rhithron,"Vander Meer, D.",,,,,600.00000000,602.00000000,,,,None,,Denticula kuetzingii,NR,1.00000000,,Count,=,None,,,None,NA,"Vander Meer, D.",ABCA16P6001,2016-09-01,,1.00000000,SMC,2016-01-23,true
